"id","url","key"
"0820b10a-5710-4e90-b9ed-a2ad7c7ec742","http://ogc-act.csiro.au/ipt/resource?r=imos_atf_ad","3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796"
"f5a4799e-dc24-4807-89d9-01da47d52e3b","https://www1.usgs.gov/obis-usa/ipt/resource?r=noaa_dsc_rtp","df8e3fb8-3da7-4104-a866-748f6da20a3c"
"2ae2a2bd-8412-405b-8a9f-b71adc41d4c5","https://www1.usgs.gov/obis-usa/ipt/resource?r=ncrmp_nspc_fish_pacific","f56fb306-32e4-4b96-a381-6b87c186ad0f"
"bf78a780-0a48-45d6-af11-cf52b7b6ec5f","https://www1.usgs.gov/obis-usa/ipt/resource?r=sefsc_cages_alabama_lengths_cpue_20141103","1d39953f-5c1a-4dad-8524-70191eb4fe6c"
"231dc661-d8d9-4d49-9ff0-45bd21a08541","https://nzobisipt.niwa.co.nz/resource?r=obisprovider","2a636fd6-dc73-49c0-9e5b-26bd05532313"
"2a8ddd06-2a18-4fae-81cc-5f5bfe0ef335","https://www1.usgs.gov/obis-usa/ipt/resource?r=usgs_pwrc_seabirdscompendium","a56671b7-f619-4f49-9250-dfa7c0b298dc"
"43b58971-4fda-4210-a6ef-654fe0ce226d","https://www1.usgs.gov/obis-usa/ipt/resource?r=noaa_nbi","5199d77b-fc69-4c85-94f2-4d3e63e777ff"
"6c813a6c-86f7-4d45-beb5-33eebd8de938","https://nzobisipt.niwa.co.nz/resource?r=vme_inverts","be62fffc-d0e7-45f2-9404-d4bc4322bc57"
"96c7952d-5021-4749-b87e-14b8de026eb0","https://www1.usgs.gov/obis-usa/ipt/resource?r=usgs_glsc_rvcat_trawl","91641b5c-7afa-4262-9fe0-d22d067ce299"
"14408cc8-5d37-46d1-91a9-d838fc339ff9","http://ogc-act.csiro.au/ipt/resource?r=imos_apd_data","a57985ac-a9af-4ccb-803c-f5b803af0318"
"a7c34e24-2f61-4748-9521-c179421904b6","http://ogc-act.csiro.au/ipt/resource?r=aims_fish_1992_2015","41f52fa4-f22f-4f46-8a8c-9864de450e0f"
"31b17f30-52ff-4fb7-9a43-dba1eee8385c","http://ogc-act.csiro.au/ipt/resource?r=kapala","764e832b-96ec-49bb-8de2-f8c5ca09afc2"
"e84e4864-bb77-486d-9940-d784014dd2fc","https://www1.usgs.gov/obis-usa/ipt/resource?r=fwc_marine_inverts_collection","a0a4d131-f53f-43b2-a1ba-254473b8a006"
"d50e0443-4d84-4bd9-a5ad-4d417a7607e2","https://www1.usgs.gov/obis-usa/ipt/resource?r=2009floridakeysrvc","1ea1cb01-e168-4236-be23-8c86ec51fc3f"
"b4ac3d44-b4bf-49ef-a6e9-e2c02adff2fa","https://www1.usgs.gov/obis-usa/ipt/resource?r=drytortugasreefvisualcensus2012","3063fd20-83ba-4716-9a5e-07fcea584f06"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f","https://nzobisipt.niwa.co.nz/resource?r=obisspecify","4d0b1b2a-3209-49ce-bb93-7503e4868019"
"bcd1a4f5-c99b-404d-b01a-47e8a5d80e2b","https://www1.usgs.gov/obis-usa/ipt/resource?r=floridakeysreefvisualcensus2014","ccddb599-33cb-4206-bbb9-d8dc641c70cd"
"5eacd6fb-0eea-416e-a1e4-cc0abb82b688","https://www1.usgs.gov/obis-usa/ipt/resource?r=floridakeysreefvisualcensus2016","40bfac0e-a1b5-4c9e-862e-64327195f210"
"5702d4da-3041-4601-94f7-7a2e3c6e722c","https://www1.usgs.gov/obis-usa/ipt/resource?r=drytortugasreefvisualcensus2014","20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11"
"208bbf73-5dac-4d20-a017-5fc7d18a5b48","https://www1.usgs.gov/obis-usa/ipt/resource?r=floridakeysreefvisualcensus2011","7c1373e6-36e2-486f-9e09-ef36cd12c6ed"
"33f39020-dfb7-4d45-bee3-9e3910792d9d","https://www1.usgs.gov/obis-usa/ipt/resource?r=2012floridakeys","9a71aa12-7636-4381-9986-d8f03240b277"
"97d434fe-2a1b-47ab-8b76-7789685bf116","http://ogc-act.csiro.au/ipt/resource?r=csiro_soviet_fishery_data","42793207-9afe-4991-bff4-db2be2e6182e"
"8abea506-c7b5-4b8b-a309-74022cf7c4ee","https://www1.usgs.gov/obis-usa/ipt/resource?r=floridakeysreefvisualcensus2008","e6712257-e922-4bc3-8b5e-e567a0458ad2"
"6d58ae08-4657-42bc-99fc-61e69278db13","http://ogc-act.csiro.au/ipt/resource?r=csiro_gummy_sharks","433e55fe-a408-46f8-8184-dd4e33e4782f"
"553e6cd6-89a8-4482-b767-fb79a8d9c6ee","http://ogc-act.csiro.au/ipt/resource?r=csiro_nw_shelf_demersal","14a9a51d-a69d-49a8-b4ec-8f8455acc34b"
"693f6686-3f0b-4f81-8f27-1ae44c17c33e","https://www1.usgs.gov/obis-usa/ipt/resource?r=dt2008","2501caa2-803b-4f6b-9e36-f9f5c72c0666"
"1b78a368-cba0-4863-85fb-652f0f181c5e","http://ipt.vliz.be/eurobis/resource?r=benthos_plumejeaud_perreau","182ddb9b-6cb7-4544-8469-c52d186064c5"
"90faff6c-f5fe-4997-bd48-5b4651f5a11f","http://ogc-act.csiro.au/ipt/resource?r=csiro_goc","86cd718d-eb8d-46a0-aeec-3b0089a69ab9"
"f3e2bdd3-d495-421a-9182-92432ef24c79","http://geo.abds.is/ipt/resource?r=dfo_amfd","40feadfa-94ea-4af3-90e1-5dffd0fb61df"
"3e5c1939-d9a7-4f0d-bcb9-eda015f02da4","https://www1.usgs.gov/obis-usa/ipt/resource?r=drytortugasreefvisualcensus2010","f31212ae-87f5-45e3-8c03-87a0cc5cb86f"
"c91bedb0-5fa7-4d3d-80c4-fd4a3bbafdc0","https://www1.usgs.gov/obis-usa/ipt/resource?r=floridakeysreefvisualcensus2010","1840aafc-6446-450e-9d7d-483790b20f6a"
"d13ec1f1-d82a-4cdb-92e9-3f2144bf7a2e","http://ogc-act.csiro.au/ipt/resource?r=brs_2000_2002","a81bea66-5d00-4fc7-a8d8-4c873d916f06"
"c0bf85d7-a728-452d-9762-877ad6240a8f","https://www1.usgs.gov/obis-usa/ipt/resource?r=tpwd_harc_texasmatagordabay_trawl_20150130","17411afb-5543-4d0a-8f36-47cb8322062e"
"56b8f5a4-3912-4be7-9cbe-ef46e3e4946b","https://www1.usgs.gov/obis-usa/ipt/resource?r=tpwd_harc_texascorpuschristibay_trawl_20150130","f42d2be3-1264-4b68-a3bd-39363bcc437f"
"e285d9f4-c55d-42c0-805d-a566c2c58a45","https://www1.usgs.gov/obis-usa/ipt/resource?r=usgs_southflorida_fian_crustaceans","014ffcc4-58fc-495f-890c-11eb2dcb62e2"
"a3e4bd6a-d99a-4eaf-9aef-d197929bf66b","https://www1.usgs.gov/obis-usa/ipt/resource?r=floridakeysreefvisualcensus2007","2f1f9ef5-07bf-4ddb-931a-930f251de793"
"3372a229-1200-4229-a531-220c6c91ac07","https://www1.usgs.gov/obis-usa/ipt/resource?r=drytortugasreefvisualcensus2016","29f71768-50ac-4a9d-8985-86638b0b30e4"
"0c61d911-3b74-4ba0-97b5-eebf411843d6","https://www1.usgs.gov/obis-usa/ipt/resource?r=floridakeysreefvisualcensus2001","b3614f42-8f96-49b5-9659-4c421a983f02"
"e168c19e-d9e9-447c-b077-1faa487df4a6","http://ogc-act.csiro.au/ipt/resource?r=imos_auscpr_zoop","456619c2-c56e-4d4b-86df-ddc80750bda8"
"dcb057b5-c33a-4289-b709-2fc75555fcb0","https://www1.usgs.gov/obis-usa/ipt/resource?r=tpwd_harc_texasmatagordabay_bagseine_20150130","ea09e0f4-36c4-4383-b04d-48da83a32c5c"
"89b18767-2942-49a8-97d1-1ffc9ffb6587","https://www1.usgs.gov/obis-usa/ipt/resource?r=tpwd_harc_texasaransasbay_trawl_20150130","d0e9b7eb-29a9-4695-bb13-22585df648a5"
"543a4476-6145-4f38-a84b-e8fe7a281bed","https://www1.usgs.gov/obis-usa/ipt/resource?r=drytortugasreefvisualcensus2004","dfde3cb2-99a6-40a3-a333-900ddcb17807"
"46b1957a-3c6a-4314-b9a0-5de9d1f9ae77","https://www1.usgs.gov/obis-usa/ipt/resource?r=drytortugasreefvisualcensus2006","b9d90a50-3138-4837-b4b1-775f3526889c"
"a2c09762-23d3-4322-a910-52bf8a1aa092","https://www1.usgs.gov/obis-usa/ipt/resource?r=fkrvc2002","ce696ea3-4862-4649-a0a7-02fb416bcbab"
"93410e9a-ae53-4dde-9ea5-d9b2dae6db22","http://ogc-act.csiro.au/ipt/resource?r=nmr_regions_fish_invertebrates","223f6e89-c7b5-4e8c-99a2-da2752f16435"
"5072e436-41af-4029-bcb4-d2282bb60d81","https://www1.usgs.gov/obis-usa/ipt/resource?r=floridakeysreefvisualcensus2006","fa90f202-2921-4dea-a16c-ba9f602e8ffd"
"17ce69d0-2504-4ae3-bc87-16b096863f51","http://geo.abds.is/ipt/resource?r=as_zoo","451eb991-c1f4-479f-b1f8-7c1b4e8f9114"
"b8439c16-2820-48e9-8ea0-7ccbd71b8805","http://ogc-act.csiro.au/ipt/resource?r=imos_azd_data","92580ab9-28a5-490f-9a6a-a5fa45449332"
"12a9b8a9-845a-4dba-8f64-6a6fe48cfe44","https://www1.usgs.gov/obis-usa/ipt/resource?r=usgs_southflorida_fian_fish","3cdabf9a-99da-4383-b6cc-10afee5fb854"
"b58c4257-5756-4090-b15d-e33d1f0d85cc","https://www1.usgs.gov/obis-usa/ipt/resource?r=tpwd_harc_texassanantoniobay_trawl_20150202","fcdd34e6-43cf-4fbb-a2a9-07163619b872"
"6ec96298-c3de-4767-9467-8ef2e486b5a7","https://www1.usgs.gov/obis-usa/ipt/resource?r=tpwd_harc_texasaransasbay_bagseine","2473e9c3-624f-4cd6-bfc6-b476913790b5"
"9f1a9d1c-833e-4fbc-9ecf-1918c7a8b699","http://ipt.nature.ca/resource?r=cmn_fish","dc3bfd08-0141-45ae-9603-91ac50cdc33b"
"b74f72f3-cc3d-42b2-aa01-930d5ad4f9c2","http://ogc-act.csiro.au/ipt/resource?r=imos_larval_fish","34cb7d73-fce2-46f2-b4df-f8ec6085b8c2"
"c04414fb-9ac0-42d2-be21-f0754f416e04","https://ipt.geome-db.org/resource?r=dipnet","89d78af0-ad71-4136-9812-fb1d415ec933"
"a8a98929-f991-4407-af3a-40496f47297c","http://ogc-act.csiro.au/ipt/resource?r=csiro_gbr_sbd","3b7f6307-2f03-4f25-9f64-6aa4c3a3aea1"
"5b6251f6-a7a5-4dc9-994d-c9504b54776f","https://www1.usgs.gov/obis-usa/ipt/resource?r=rockfishrecruitmentandecosystemassessmentsurveycatchdata","350f00a7-db1f-4133-bc07-71de716339da"
"6bf16e2d-8564-4a2a-b2eb-d1c9954658c0","http://ogc-act.csiro.au/ipt/resource?r=nesp_seagrass","bf1feaf4-b23d-4529-9c47-ac6176c70afe"
